aX,aY,aZ,gX,gY,gZ
0.128,-1.004,0.030,-1.526,7.996,-3.540
0.139,-0.992,0.051,-1.648,5.249,-3.235
0.130,-0.993,0.046,0.916,2.441,-2.136
0.118,-0.997,0.039,3.418,0.000,-1.709
0.113,-0.997,0.032,5.188,-0.549,-2.197
0.108,-1.000,0.019,6.165,-0.793,-2.686
0.098,-1.004,-0.004,6.409,-0.916,-3.113
0.079,-1.011,-0.027,6.409,0.061,-2.808

1.065,-1.007,0.645,19.348,-324.585,49.805
1.023,-0.966,0.625,20.447,-422.180,81.360
0.999,-0.819,0.464,39.001,-521.179,113.220
0.973,-0.724,0.261,75.806,-611.023,145.447
1.053,-0.783,0.084,112.305,-688.477,178.772
1.256,-0.818,-0.068,131.104,-751.038,205.017
1.506,-0.761,-0.320,140.808,-797.852,220.337
1.766,-0.795,-0.646,155.029,-826.782,220.215
1.800,-0.896,-1.051,172.913,-836.670,202.332
1.697,-1.121,-1.294,190.674,-822.510,174.805
1.396,-1.172,-1.185,191.895,-773.499,128.906
0.943,-1.051,-0.964,176.819,-687.866,69.641
0.459,-0.854,-0.862,158.142,-572.021,15.198
0.014,-0.838,-0.840,142.273,-453.674,-30.701
-0.404,-0.931,-0.844,134.888,-348.816,-61.401
-0.687,-1.220,-0.825,128.296,-269.104,-61.707
-0.752,-1.177,-0.771,110.168,-205.017,-56.641
-0.670,-1.082,-0.637,67.566,-144.653,-42.358
-0.521,-1.033,-0.562,22.888,-97.778,-19.897
-0.280,-0.989,-0.474,16.113,-57.312,-16.602
-0.084,-1.020,-0.403,18.433,-29.236,-19.714
0.012,-1.005,-0.366,5.737,-11.414,-15.381
0.022,-0.966,-0.360,-3.906,1.038,-8.911
-0.001,-0.964,-0.349,-6.287,14.648,-5.981
0.012,-0.937,-0.325,-9.338,30.518,-2.991
-0.022,-0.968,-0.362,-12.329,47.302,2.075
-0.110,-1.028,-0.454,-10.315,73.303,2.991
-0.198,-1.092,-0.493,-8.728,112.061,0.610
-0.215,-1.100,-0.505,-10.742,167.297,-1.221
-0.184,-1.065,-0.477,-18.127,232.117,-2.686
-0.126,-1.008,-0.437,-20.447,302.307,-5.798
-0.048,-0.948,-0.367,-15.869,372.620,-9.583
0.062,-0.873,-0.347,-6.897,437.500,-15.503
0.145,-0.815,-0.413,8.606,494.690,-27.405
0.223,-0.817,-0.475,28.320,548.828,-50.293
0.293,-0.895,-0.589,45.288,600.281,-77.637
0.342,-1.068,-0.781,54.626,642.151,-104.065
0.348,-1.203,-1.009,49.500,668.213,-123.352
0.319,-1.259,-1.115,20.508,671.875,-126.892
0.328,-1.229,-1.151,-22.705,649.902,-109.680
0.450,-1.138,-1.063,-67.749,608.276,-72.021
0.536,-1.027,-0.869,-100.586,553.101,-26.917
0.593,-1.005,-0.637,-110.229,491.516,13.000
0.589,-0.893,-0.414,-120.789,424.500,38.208
0.499,-0.843,-0.228,-129.822,364.075,44.739
0.374,-0.858,-0.077,-129.333,315.491,43.579
0.306,-0.915,0.078,-120.911,278.442,44.250
0.360,-1.014,0.205,-111.694,252.991,47.363
0.372,-0.964,0.174,-105.103,236.267,43.884
0.308,-0.954,0.184,-88.989,224.548,34.363
0.257,-1.020,0.085,-71.594,211.182,23.621
0.290,-1.055,0.065,-68.481,203.857,15.442
0.337,-0.985,0.132,-81.116,194.031,6.104
0.378,-1.000,0.162,-90.027,179.016,3.113
0.437,-0.921,0.312,-93.872,159.180,-3.052
0.503,-0.921,0.474,-89.233,135.071,-6.897
0.463,-0.768,0.269,-73.486,107.910,-10.132
0.428,-0.890,0.357,-49.927,96.069,-5.798
0.382,-0.905,0.311,-38.635,84.839,-1.099
0.316,-0.897,0.244,-8.728,67.200,-6.470
0.308,-0.923,0.163,20.508,49.622,-9.888
0.266,-0.965,0.110,31.433,34.424,-7.263
0.230,-0.991,0.066,28.015,21.729,2.014
0.256,-1.001,0.056,24.780,10.315,12.756
0.307,-1.018,0.084,21.240,0.061,19.653
0.326,-0.965,0.103,17.029,-6.104,20.081
0.301,-0.959,0.099,16.296,-8.118,15.015
0.274,-0.974,0.091,18.616,-5.859,6.165
0.254,-0.983,0.100,20.996,-1.892,-4.639
0.245,-0.983,0.078,26.001,-0.122,-10.864
0.217,-1.019,0.051,31.860,-1.831,-12.817
0.188,-1.065,0.017,33.447,-5.676,-10.559
0.136,-1.041,0.015,28.259,-6.836,-9.277
0.127,-1.040,0.016,20.569,-7.751,-7.202
0.142,-1.028,0.056,13.733,-7.446,-3.662
0.148,-1.008,0.094,10.803,-8.972,-1.099
0.147,-1.018,0.097,13.000,-12.573,0.488
0.139,-1.027,0.083,17.151,-15.503,0.793
0.113,-1.029,0.057,20.569,-16.052,-1.282
0.082,-1.056,0.029,23.376,-14.282,-3.662
0.052,-1.055,0.000,20.874,-12.756,-5.859
0.050,-1.055,-0.005,18.494,-10.132,-6.165
0.060,-1.049,0.000,15.991,-8.606,-6.287
0.050,-1.050,-0.019,14.404,-6.897,-6.348
0.028,-1.068,-0.043,14.038,-5.310,-7.446
0.026,-1.078,-0.052,12.390,-2.930,-8.911
0.046,-1.075,-0.041,8.789,-0.122,-9.521
0.065,-1.050,-0.006,3.296,1.587,-10.498
0.071,-1.030,0.026,0.000,2.258,-10.620
0.066,-1.010,0.036,0.061,1.221,-10.681
0.052,-1.001,0.038,2.991,1.038,-10.315
0.045,-0.998,0.048,4.700,0.854,-10.742
0.048,-0.981,0.055,5.066,0.732,-10.742
0.036,-0.972,0.033,6.836,0.183,-9.644
0.009,-0.980,0.008,8.789,-0.366,-8.179
-0.001,-1.000,-0.018,10.681,-0.061,-6.287
0.011,-1.015,-0.020,10.010,0.244,-4.761
0.038,-1.007,-0.002,7.568,1.404,-2.747
0.059,-1.001,0.001,5.554,1.038,-1.526
0.042,-1.007,-0.015,6.165,0.427,-0.610
0.026,-1.020,-0.038,6.409,0.793,-0.427
0.020,-1.020,-0.043,5.066,3.235,-0.916
0.033,-1.020,-0.018,3.601,7.507,-2.319
0.062,-1.013,0.007,1.343,9.644,-4.150
0.089,-1.009,0.027,1.038,9.827,-4.333
0.104,-1.005,0.045,1.770,7.446,-4.089
0.108,-1.001,0.056,3.967,4.822,-3.296
0.107,-0.996,0.062,6.042,1.892,-3.052
0.084,-0.990,0.035,7.568,-0.244,-3.357
0.052,-0.995,0.001,9.155,-0.427,-3.967
0.041,-1.003,-0.013,8.911,0.183,-4.272
0.055,-1.015,-0.007,8.728,2.258,-3.540
0.083,-1.013,0.003,7.080,3.052,-3.723
0.084,-1.017,0.001,6.348,3.296,-3.235
0.065,-1.026,-0.012,6.348,2.319,-2.930
0.055,-1.035,-0.031,6.653,2.197,-2.502
0.062,-1.041,-0.032,6.653,3.479,-2.380
0.070,-1.042,-0.021,4.944,4.883,-3.479
0.084,-1.036,-0.006,3.357,5.676,-4.395

0.974,-0.893,0.806,12.695,-564.575,215.881
1.063,-0.703,0.802,34.058,-663.208,268.066
1.223,-0.536,0.657,68.787,-752.869,314.453
1.472,-0.509,0.288,122.131,-833.252,353.210
1.861,-0.731,-0.183,184.082,-904.785,379.150
2.213,-0.882,-0.653,222.534,-950.684,382.141
2.458,-1.062,-1.038,232.605,-968.445,360.168
2.420,-1.140,-1.261,228.149,-952.393,311.523
1.870,-1.076,-1.069,216.003,-886.536,238.708
1.121,-0.816,-0.750,189.453,-767.334,153.870
0.453,-0.424,-0.473,154.236,-602.905,69.641
-0.059,-0.279,-0.330,135.742,-434.998,2.258
-0.506,-0.744,-0.627,166.565,-298.645,-35.889
-0.731,-1.266,-0.667,219.116,-186.890,-57.434
-0.660,-1.378,-0.588,209.473,-90.515,-73.425
-0.355,-1.234,-0.464,113.647,-24.414,-66.833
-0.002,-1.064,-0.319,46.997,10.681,-54.932
0.269,-1.045,-0.297,36.865,14.954,-50.110
0.387,-1.120,-0.298,36.682,-0.427,-45.288
0.373,-1.123,-0.323,30.273,-18.921,-41.687
0.313,-1.088,-0.308,12.939,-33.936,-37.903
0.202,-1.047,-0.285,-11.780,-44.312,-27.100
0.068,-1.015,-0.246,-28.870,-48.340,-13.428
-0.051,-0.981,-0.210,-36.255,-42.419,-2.136
-0.152,-0.960,-0.215,-41.260,-22.278,7.629
-0.255,-0.985,-0.245,-39.856,12.939,15.137
-0.292,-0.956,-0.249,-29.968,68.848,17.456
-0.240,-0.929,-0.205,-19.226,139.282,12.573
-0.064,-0.899,-0.149,-9.216,216.492,2.075
0.195,-0.888,-0.072,0.427,288.452,-14.404
0.437,-0.891,-0.040,15.137,347.900,-36.865
0.579,-0.931,-0.071,32.776,390.747,-63.110
0.592,-1.015,-0.173,45.715,418.152,-87.036
0.561,-1.073,-0.282,50.232,435.425,-101.624
0.483,-1.090,-0.356,43.945,447.754,-108.154
0.372,-1.057,-0.373,32.288,458.191,-106.140
0.267,-1.002,-0.374,16.968,466.064,-96.375
0.229,-0.967,-0.355,2.502,471.191,-80.383
0.316,-0.974,-0.302,-8.728,471.558,-66.162
0.374,-0.954,-0.318,-17.090,470.215,-60.425
0.357,-0.921,-0.371,-22.888,469.055,-58.105
0.352,-0.884,-0.387,-26.917,466.431,-54.626
0.414,-0.870,-0.351,-26.123,459.473,-49.194
0.496,-0.913,-0.308,-20.569,449.341,-44.067
0.566,-0.952,-0.307,-13.428,435.547,-42.236
0.590,-1.022,-0.304,-8.667,417.969,-47.913
0.554,-1.100,-0.342,-11.597,395.508,-58.594
0.506,-1.161,-0.311,-21.301,367.432,-64.941
0.430,-1.131,-0.266,-36.926,334.229,-62.378
0.375,-1.094,-0.188,-44.678,299.316,-51.025
0.327,-1.031,-0.104,-49.866,265.137,-37.537
0.293,-1.001,-0.022,-50.964,232.727,-23.071
0.261,-0.958,0.040,-49.194,200.684,-10.925
0.222,-0.942,0.070,-41.565,170.410,-0.732
0.196,-0.948,0.082,-28.625,142.944,7.996
0.211,-1.002,0.084,-16.418,117.371,13.306
0.241,-1.027,0.040,-13.855,93.445,16.479
0.241,-1.023,0.003,-17.578,68.176,18.188
0.183,-0.997,-0.063,-18.127,45.471,24.414
0.213,-0.983,-0.058,-16.968,26.978,31.921
0.101,-0.969,-0.131,-14.709,16.907,36.194
0.101,-0.986,-0.118,-11.719,23.926,35.156
0.164,-1.030,-0.134,-12.634,29.541,29.968
0.227,-1.066,-0.102,-10.742,34.302,22.766
0.268,-1.038,-0.070,-10.681,32.776,15.259
0.265,-1.026,-0.041,-10.315,28.076,11.963
0.236,-1.000,-0.017,-7.874,22.705,9.460
0.216,-1.000,-0.023,-3.784,19.165,7.080
0.229,-0.986,-0.021,-0.610,17.090,2.869
0.227,-1.003,-0.002,2.686,15.381,-0.671
0.226,-1.012,0.002,3.906,15.076,-1.770
0.214,-0.995,-0.035,3.784,14.465,-4.089
0.181,-0.992,-0.055,5.859,13.794,-6.592
0.149,-0.991,-0.073,5.676,9.949,-7.690
0.143,-1.015,-0.058,6.409,5.737,-3.967
0.142,-1.000,-0.046,3.601,2.197,1.038
0.139,-0.979,-0.051,1.099,-0.854,4.822
0.126,-1.001,-0.080,1.770,-2.930,6.714
0.126,-1.015,-0.103,1.038,-3.601,5.859
0.139,-1.023,-0.091,0.549,-0.732,3.845
0.151,-1.019,-0.073,-1.648,2.075,1.221
0.157,-1.008,-0.053,-1.526,4.883,-1.282
0.159,-0.997,-0.041,-0.183,5.737,-3.723
0.136,-0.993,-0.049,1.648,5.554,-4.639
0.113,-0.998,-0.052,3.296,4.456,-4.700
0.105,-1.000,-0.063,4.944,2.808,-3.662
0.087,-1.000,-0.084,6.592,2.075,-1.770
0.073,-1.001,-0.095,6.104,1.709,-1.282
0.068,-1.000,-0.094,6.653,2.930,-1.282
0.078,-1.001,-0.094,7.263,4.883,-2.258
0.079,-1.016,-0.109,7.629,8.423,-3.235
0.075,-1.033,-0.124,7.385,12.634,-5.066
0.058,-1.033,-0.133,5.798,16.113,-7.019
0.063,-1.027,-0.125,4.028,18.433,-8.423
0.065,-1.015,-0.115,1.587,17.944,-8.484
0.053,-1.005,-0.116,0.671,16.174,-6.714
0.045,-1.006,-0.117,0.854,13.733,-4.883
0.046,-1.016,-0.129,1.038,12.451,-2.136
0.049,-1.023,-0.144,0.244,12.756,-1.038
0.049,-1.036,-0.148,-1.343,14.404,-1.404
0.065,-1.041,-0.136,-3.967,15.869,-1.892
0.085,-1.030,-0.117,-7.202,16.052,-2.502
0.103,-1.020,-0.094,-7.507,16.357,-3.052
0.112,-1.014,-0.081,-6.714,15.686,-4.395
0.120,-1.011,-0.071,-5.188,14.893,-5.676
0.120,-1.010,-0.062,-3.723,12.207,-6.958
0.101,-1.005,-0.063,-1.587,8.911,-6.653
0.078,-1.000,-0.077,0.549,5.493,-5.066
0.059,-0.999,-0.096,1.953,3.540,-2.869
0.057,-1.016,-0.106,3.723,4.150,-1.282
0.063,-1.022,-0.108,2.502,4.578,-0.977
0.080,-1.017,-0.107,1.099,5.188,0.122
0.101,-1.016,-0.098,-0.305,4.211,1.343
0.111,-1.020,-0.096,-0.977,2.197,2.930
0.114,-1.025,-0.105,-1.160,0.671,3.662
0.102,-1.021,-0.118,-1.831,1.587,2.625
0.100,-1.025,-0.113,-2.136,4.883,0.366
0.106,-1.017,-0.098,-4.395,7.202,-2.563
0.111,-1.013,-0.071,-4.700,8.423,-3.662

1.096,-0.963,0.926,-55.176,-377.136,125.244
1.162,-0.842,1.042,-39.124,-482.849,176.880
1.181,-0.696,0.901,12.756,-595.520,230.896
1.339,-0.605,0.609,75.012,-708.374,277.588
1.679,-0.776,0.296,129.150,-818.665,314.453
2.094,-0.925,-0.041,167.908,-914.062,336.548
2.390,-0.826,-0.634,187.927,-989.441,346.191
2.536,-0.965,-1.139,200.745,-1042.603,337.708
2.469,-1.019,-1.316,198.181,-1058.411,306.641
1.964,-0.871,-1.277,179.504,-1019.043,258.972
1.211,-0.680,-1.058,158.752,-913.757,191.406
0.503,-0.711,-0.931,137.085,-764.832,117.065
-0.058,-0.937,-0.896,124.878,-608.582,52.612
-0.574,-1.284,-1.045,127.197,-468.445,10.315
-0.965,-1.354,-0.904,130.615,-325.317,-23.987
-1.057,-1.236,-0.649,93.994,-179.871,-47.485
-0.905,-1.101,-0.428,22.522,-69.885,-41.382
-0.604,-1.027,-0.249,-3.113,-0.305,-24.658
-0.243,-0.978,-0.090,4.944,42.480,-18.738
-0.008,-0.919,-0.019,3.235,74.219,-14.893
0.081,-0.866,-0.023,0.488,102.112,-13.184
0.110,-0.884,-0.036,16.418,132.385,-19.958
0.105,-0.904,-0.066,26.794,163.879,-30.273
0.060,-0.956,-0.126,23.682,192.932,-33.752
0.018,-0.993,-0.159,18.494,220.337,-31.067
0.032,-0.985,-0.157,12.634,248.596,-28.259
0.101,-0.991,-0.143,10.925,283.264,-27.161
0.207,-0.982,-0.146,12.634,326.965,-32.837
0.315,-1.007,-0.171,19.287,378.357,-46.021
0.422,-1.009,-0.170,28.381,433.044,-65.430
0.495,-0.987,-0.178,36.377,482.849,-84.473
0.508,-0.981,-0.211,47.180,522.339,-100.525
0.456,-0.945,-0.247,57.983,554.077,-114.197
0.398,-0.911,-0.271,64.697,576.965,-124.146
0.440,-1.017,-0.344,70.984,589.355,-136.230
0.515,-1.135,-0.423,75.806,593.140,-154.785
0.483,-1.140,-0.472,67.322,591.248,-174.377
0.387,-1.089,-0.457,49.805,579.712,-180.786
0.307,-1.040,-0.415,36.926,555.420,-172.241
0.298,-1.032,-0.371,32.410,520.874,-152.222
0.311,-1.042,-0.351,31.555,479.736,-126.038
0.250,-1.025,-0.377,30.029,435.669,-100.525
0.160,-1.037,-0.441,28.687,389.038,-76.721
0.131,-1.065,-0.438,24.414,342.346,-56.274
0.147,-1.064,-0.408,12.512,297.485,-36.804
0.189,-1.083,-0.335,1.404,257.690,-18.860
0.187,-1.047,-0.252,-7.812,223.816,-5.859
0.174,-1.035,-0.182,-13.367,193.420,1.892
0.152,-1.003,-0.158,-17.700,166.992,5.371
0.130,-1.009,-0.148,-17.334,145.691,7.874
0.065,-0.995,-0.140,-14.954,127.075,8.850
-0.016,-1.010,-0.157,-10.498,112.549,12.207
-0.052,-0.998,-0.178,-9.949,102.051,17.273
-0.102,-0.984,-0.253,-11.841,96.924,23.193
-0.004,-1.023,-0.146,-12.573,95.337,27.283
-0.019,-1.058,-0.253,-19.226,90.271,28.687
0.009,-1.034,-0.167,-24.841,94.727,24.841
0.088,-1.036,-0.116,-32.166,94.177,20.386
0.161,-1.022,-0.047,-36.377,85.999,17.578
0.187,-1.019,-0.009,-34.546,70.435,15.564
0.173,-0.995,0.004,-27.832,51.147,15.991
0.136,-0.986,-0.008,-18.860,32.288,20.813
0.087,-0.957,-0.045,-11.108,19.043,26.306
0.033,-0.959,-0.084,-3.540,13.916,29.236
0.031,-0.993,-0.114,2.502,14.587,29.297
0.039,-1.062,-0.171,3.845,18.555,27.039
0.040,-1.044,-0.199,1.526,24.048,20.996
0.060,-1.071,-0.176,-2.625,29.785,17.334
0.090,-1.072,-0.152,-10.803,31.189,17.029
0.106,-1.028,-0.130,-16.418,29.175,17.944
0.133,-1.039,-0.074,-14.893,26.306,19.043
0.151,-1.023,-0.038,-14.954,22.461,17.822
0.150,-1.016,-0.032,-12.939,21.667,14.709
0.110,-1.019,-0.067,-10.132,21.973,9.277
0.070,-1.032,-0.101,-9.216,24.292,4.272
0.054,-1.033,-0.101,-12.329,25.757,1.038
0.053,-1.015,-0.074,-17.151,26.245,0.244
0.044,-0.997,-0.054,-20.386,24.658,1.343
0.021,-0.986,-0.052,-19.775,21.851,3.174
0.008,-0.994,-0.057,-17.517,19.714,6.104
0.019,-1.004,-0.050,-16.785,17.639,7.812
0.043,-1.006,-0.034,-16.724,16.846,9.155
0.058,-0.990,-0.031,-17.029,15.015,9.583
0.046,-1.000,-0.045,-12.268,13.245,10.010
0.036,-1.010,-0.068,-7.629,11.169,9.460
0.050,-1.029,-0.069,-6.226,9.705,8.362
0.080,-1.031,-0.045,-6.226,9.644,6.470
0.096,-1.017,-0.030,-7.080,9.644,3.296
0.063,-1.013,-0.036,-5.859,10.193,0.244
0.031,-1.001,-0.048,-4.944,9.888,-2.869
0.016,-1.001,-0.057,-3.296,10.681,-3.845
0.022,-1.004,-0.046,-2.319,11.108,-4.028
0.033,-1.000,-0.038,-2.747,10.742,-2.930
0.041,-1.000,-0.043,-1.587,8.850,-0.366
0.018,-1.011,-0.071,0.366,6.592,1.709
0.005,-1.025,-0.094,1.160,5.737,3.174
0.019,-1.031,-0.090,-0.977,5.859,3.662
0.035,-1.029,-0.084,-3.174,8.057,3.784
0.047,-1.028,-0.070,-5.371,9.155,2.808
0.062,-1.027,-0.061,-6.165,9.094,1.831
0.078,-1.032,-0.043,-6.409,7.935,1.404
0.084,-1.024,-0.023,-7.263,5.981,0.488
0.084,-1.008,-0.003,-6.958,4.089,0.488
0.052,-0.995,-0.016,-5.188,1.465,-0.061
0.025,-0.994,-0.039,-0.916,0.854,-0.366
0.028,-1.007,-0.052,1.099,1.343,-0.305
0.042,-1.026,-0.052,1.648,2.625,-0.122
0.050,-1.027,-0.051,0.610,3.052,-0.427
0.047,-1.019,-0.044,-1.038,2.747,-0.977
0.052,-1.015,-0.031,-0.732,2.014,-0.671
0.052,-1.006,-0.020,-0.854,0.305,-0.671
0.037,-1.003,-0.026,0.427,-0.244,-0.122
0.031,-1.006,-0.037,1.160,-0.916,-0.366
0.033,-1.013,-0.042,1.709,-0.305,-0.183
0.045,-1.013,-0.045,1.587,-0.061,-0.305
0.032,-1.016,-0.074,1.404,0.000,-0.122
0.009,-1.027,-0.087,1.404,0.671,0.366
0.001,-1.033,-0.091,-0.122,1.465,1.099
0.022,-1.037,-0.075,-1.648,2.625,2.075

1.212,-0.937,0.629,59.387,-485.229,160.034
1.120,-0.886,0.515,89.905,-598.633,201.782
1.054,-0.774,0.268,128.113,-703.613,239.380
1.050,-0.709,0.009,166.931,-792.542,268.127
1.192,-0.712,-0.193,197.876,-858.459,288.940
1.426,-0.719,-0.564,220.581,-899.658,297.119
1.589,-0.870,-0.987,230.530,-912.170,289.124
1.546,-1.033,-1.224,224.243,-892.090,263.428
1.287,-1.074,-1.053,197.510,-836.487,222.900
0.932,-0.927,-0.697,159.424,-730.530,166.260
0.550,-0.785,-0.479,126.160,-584.900,100.342
0.152,-0.794,-0.445,120.667,-427.246,39.490
-0.256,-0.890,-0.507,123.352,-281.921,-4.395
-0.426,-1.076,-0.491,115.845,-167.053,-21.606
-0.381,-1.242,-0.400,100.281,-84.961,-24.780
-0.193,-1.191,-0.305,76.721,-20.813,-33.142
-0.028,-1.035,-0.237,42.175,39.307,-39.551
0.032,-1.088,-0.189,6.836,88.196,-34.180
0.079,-1.094,-0.192,-3.357,124.878,-35.706
0.126,-1.012,-0.171,-2.808,154.968,-42.664
0.172,-0.940,-0.172,-8.484,180.725,-44.983
0.197,-0.953,-0.196,-10.864,205.444,-41.321
0.211,-0.962,-0.208,-6.653,233.948,-38.818
0.219,-0.942,-0.190,-4.639,267.151,-40.222
0.224,-0.884,-0.184,-4.944,303.406,-43.274
0.224,-0.861,-0.175,1.160,341.614,-45.776
0.251,-0.842,-0.213,11.230,378.845,-49.011
0.298,-0.911,-0.301,20.752,412.476,-49.255
0.380,-1.015,-0.382,22.156,441.467,-51.636
0.446,-1.041,-0.498,14.038,463.806,-61.890
0.412,-1.026,-0.509,4.211,483.337,-76.965
0.340,-0.973,-0.502,-7.935,494.263,-86.975
0.301,-0.938,-0.492,-18.921,495.056,-87.158
0.298,-0.895,-0.495,-26.184,487.183,-82.092
0.316,-0.929,-0.494,-26.978,473.145,-72.083
0.359,-0.958,-0.478,-31.372,455.261,-62.927
0.421,-0.956,-0.439,-35.156,435.547,-59.021
0.450,-0.983,-0.416,-29.968,415.283,-59.204
0.454,-0.995,-0.365,-23.682,393.982,-61.707
0.448,-1.029,-0.346,-22.400,368.652,-63.965
0.402,-1.090,-0.322,-23.987,338.562,-65.002
0.337,-1.130,-0.319,-30.579,303.345,-60.974
0.269,-1.127,-0.306,-41.138,264.771,-50.232
0.229,-1.086,-0.275,-51.880,227.539,-33.997
0.206,-1.022,-0.221,-58.960,192.566,-17.212
0.196,-1.004,-0.177,-59.204,162.720,-2.441
0.178,-0.996,-0.152,-53.284,138.733,8.789
0.152,-1.013,-0.156,-47.241,119.690,15.747
0.150,-1.051,-0.176,-42.236,104.797,19.897
0.162,-1.057,-0.208,-43.335,91.919,21.179
0.161,-1.043,-0.245,-45.166,81.177,21.545
0.233,-1.043,-0.076,-49.500,70.435,20.691
0.167,-1.034,-0.199,-57.312,55.847,21.973
0.133,-0.970,-0.081,-61.646,56.213,23.682
0.160,-0.950,-0.051,-70.984,59.143,22.461
0.215,-0.955,-0.003,-72.876,59.204,20.020
0.254,-0.963,0.034,-63.416,56.213,14.832
0.272,-0.961,0.044,-46.875,49.683,10.315
0.265,-0.987,0.049,-34.302,41.626,8.972
0.213,-0.981,0.025,-27.771,35.645,6.775
0.174,-0.938,0.020,-22.522,33.813,1.648
0.136,-0.918,0.014,-18.616,34.363,-1.648
0.131,-0.946,0.012,-15.015,34.302,-0.610
0.147,-0.962,0.010,-12.573,32.410,1.038
0.153,-0.963,0.001,-9.521,29.968,1.221
0.165,-0.979,0.003,-8.240,26.489,1.282
0.172,-0.980,0.000,-8.545,23.560,2.014
0.174,-0.983,0.012,-8.545,20.935,1.892
0.161,-0.985,-0.003,-7.080,17.700,1.465
0.143,-0.996,-0.025,-4.211,15.320,1.160
0.130,-1.012,-0.044,-3.113,14.404,0.854
0.122,-1.025,-0.054,-4.456,15.808,0.305
0.126,-1.029,-0.056,-7.935,18.372,-0.671
0.122,-1.033,-0.074,-9.766,21.057,-1.892
0.111,-1.031,-0.078,-9.338,22.400,-4.395
0.108,-1.043,-0.071,-9.277,22.949,-5.737
0.121,-1.052,-0.052,-11.536,21.606,-5.859
0.132,-1.052,-0.028,-14.221,19.043,-5.798
0.120,-1.049,-0.021,-14.526,16.296,-5.493
0.084,-1.033,-0.029,-13.428,12.573,-5.554
0.066,-1.035,-0.029,-9.644,10.437,-5.066
0.073,-1.037,-0.019,-6.958,8.667,-5.249
0.092,-1.035,-0.001,-5.859,7.629,-5.676
0.105,-1.024,-0.002,-4.883,5.920,-6.165
0.064,-1.024,-0.038,-1.404,4.272,-6.775
0.021,-1.033,-0.073,2.686,4.272,-7.507
0.014,-1.044,-0.077,2.747,5.432,-7.751
0.032,-1.036,-0.051,0.916,8.240,-7.568
0.054,-1.019,-0.022,-1.648,9.155,-7.812
0.044,-1.015,-0.023,-1.831,8.301,-6.836
0.038,-1.013,-0.019,-1.953,6.042,-5.615
0.036,-1.006,-0.015,-1.770,4.272,-3.662
0.040,-0.997,-0.001,-1.953,3.601,-1.770
0.047,-0.983,0.007,-2.747,2.930,-0.732
0.045,-0.975,-0.007,-2.197,2.380,-0.244
0.032,-0.977,-0.027,-0.793,1.587,-0.061
0.035,-0.992,-0.031,2.014,2.502,0.610
0.059,-0.995,-0.014,2.625,2.930,0.793
0.086,-0.990,0.002,2.502,3.113,0.671
0.091,-0.997,-0.009,3.784,2.197,-0.061
0.063,-1.018,-0.054,5.310,0.854,-0.977
0.052,-1.046,-0.085,6.104,1.343,-1.587
0.059,-1.052,-0.086,3.174,2.258,-2.380
0.081,-1.044,-0.057,0.244,3.967,-1.892
0.096,-1.025,-0.025,-2.380,3.967,-1.526
0.098,-1.015,-0.014,-2.808,2.930,-1.099
0.095,-1.016,-0.004,-2.075,1.282,-0.854
0.091,-1.009,0.000,-1.282,-0.061,-0.488
0.089,-1.004,0.006,-0.122,-0.854,0.061
0.069,-1.000,-0.015,0.671,-1.770,0.000
0.052,-1.011,-0.038,2.380,-1.343,0.244
0.050,-1.035,-0.054,2.991,-0.793,0.000
0.048,-1.048,-0.066,2.869,0.916,0.183
0.053,-1.045,-0.055,0.244,2.625,-0.610
0.062,-1.032,-0.030,-2.197,4.150,-1.831
0.078,-1.017,-0.004,-2.747,4.517,-2.380
0.083,-1.006,0.006,-2.380,3.052,-2.380
0.072,-1.014,-0.008,-0.366,1.404,-1.587
0.054,-1.024,-0.035,0.488,-0.305,-1.709

0.931,-0.841,0.725,24.658,-457.092,164.673
0.918,-0.777,0.620,52.246,-551.331,220.215
1.038,-0.757,0.446,95.215,-645.996,268.921
1.338,-0.793,0.335,138.916,-726.440,307.983
1.526,-0.667,0.104,168.213,-790.710,330.322
1.592,-0.760,-0.165,200.378,-845.459,339.905
1.699,-0.791,-0.381,230.347,-880.432,329.590
1.811,-0.706,-0.562,232.971,-884.399,303.589
1.803,-0.640,-0.596,226.318,-847.107,268.005
1.402,-0.567,-0.475,223.694,-768.066,213.562
0.819,-0.512,-0.457,223.267,-645.630,148.499
0.210,-0.693,-0.484,231.262,-499.268,87.036
-0.138,-0.935,-0.654,230.896,-355.957,45.837
-0.327,-1.248,-0.686,224.060,-231.934,28.198
-0.428,-1.346,-0.632,205.322,-127.075,12.817
-0.473,-1.354,-0.588,176.636,-34.546,-8.179
-0.380,-1.198,-0.518,142.395,45.715,-31.311
-0.196,-1.198,-0.420,103.760,105.042,-36.133
-0.050,-1.173,-0.378,73.303,141.602,-42.908
0.104,-1.119,-0.324,53.528,163.452,-50.903
0.184,-1.074,-0.309,24.658,168.640,-49.866
0.174,-1.008,-0.305,-1.404,167.419,-44.678
0.124,-0.969,-0.289,-12.085,166.809,-38.025
0.029,-1.019,-0.320,-16.235,170.654,-27.954
-0.022,-0.989,-0.331,-22.156,188.110,-20.325
-0.015,-0.964,-0.283,-29.663,218.140,-15.015
0.041,-0.923,-0.252,-31.372,255.493,-11.414
0.131,-0.889,-0.213,-26.550,298.218,-9.277
0.200,-0.881,-0.226,-19.775,344.543,-10.376
